"","hOMTN_6","hProgFPM_6","Unk_6","hNProg_6","hProgFPL_6","hProgM_6","hProgBP_6","hNbML1_6","hEndo_6","hRgl3_6","hNbM_6","hDA0_6","hMgl_7","hRgl2a_7","Unk_7","hNProg_7","hProgBP_7","hProgM_7","hOMTN_7","hDA0_7","hNbM_7","hProgFPL_7","hEndo_7","hProgFPM_7","hRgl2b_7","hNbML5_7","hRgl3_7","hRN_7","hPeric_7","hDA1_7","hRgl1_7","Unk_8","hProgFPM_8","hProgFPL_8","hProgBP_8","hProgM_8","hOMTN_8","hRgl1_8","hNProg_8","hRN_8","hDA1_8","hNbM_8","hDA0_8","hNbML1_8","hNbML5_8","hMgl_8","hRgl2b_8","hGaba_9","hRgl2a_9","Unk_9","hDA2_9","hSert_9","hOMTN_9","hDA0_9","hDA1_9","hMgl_9","hNbGaba_9","hRgl2b_9","hNbM_9","hPeric_9","hRgl3_9","hNProg_9","hProgBP_9","hRgl1_9","hProgM_9","hNbML5_9","hEndo_9","hRN_9","hNbML1_9","hProgFPL_9","hProgFPM_9","hPeric_10","hRgl2a_10","Unk_10","hRgl3_10","hProgM_10","hProgBP_10","hRgl2b_10","hDA2_10","hNProg_10","hDA0_10","hRgl1_10","hEndo_10","hRgl2c_10","hGaba_10","hOPC_10","hMgl_10","hDA1_10","hNbM_10","hNbML5_10","hNbGaba_10","hSert_10","hOMTN_10","hRgl2b_11","hOPC_11","hPeric_11","hRgl2a_11","Unk_11","hRgl2c_11","hNProg_11","hRgl3_11","hEndo_11","hDA0_11","hProgM_11","hRgl1_11","hSert_11","hOMTN_11","hMgl_11","hNbM_11","hDA2_11","hGaba_11","hNbGaba_11","hProgBP_11"
"LRTOMT",0,0.12280701754386,0.121212121212121,0.0740740740740741,0.176470588235294,0.108108108108108,0.0869565217391304,0.0833333333333333,0,1,0.1,0,0,0.0588235294117647,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.5,0.0555555555555556,0,0.0769230769230769,0.0625,0.0555555555555556,0.103448275862069,0.25,0.0465116279069767,0,0.5,0.0232558139534884,0,0.0666666666666667,0,0.25,0,0.0217391304347826,0.0769230769230769,0.0461538461538462,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0.166666666666667,0.333333333333333,0,0.0689655172413793,0,0.111111111111111,0,0.5,0,0.0347826086956522,0.21,0.0405405405405405,0.142857142857143,0.5,0,0.166666666666667,0,0,0.125,0.117647058823529,0,0,0.1,0.125,0,0.0555555555555556,0.0526315789473684,0,0,0.125,0,0.0625,0.142857142857143,0.0563380281690141,0.2125,0.0769230769230769,0.1,0,0.16,0.0232558139534884,0,0,0.111111111111111,0,0,0,0,0,0.333333333333333,0,0
"LSS",0.346153846153846,0.175438596491228,0.121212121212121,0.0740740740740741,0.294117647058824,0.27027027027027,0.282608695652174,0.416666666666667,0.666666666666667,1,0.3,0,0,0.235294117647059,0.117647058823529,0,0,0.5,0.176470588235294,0.166666666666667,0,0,0,0,0.166666666666667,0.166666666666667,0,0.222222222222222,0,0.2,0.5,0.166666666666667,0.217391304347826,0.461538461538462,0.21875,0.444444444444444,0.517241379310345,0.375,0.209302325581395,0.272727272727273,0,0.348837209302326,0.25,0.2,0.2,0,0,0.152173913043478,0.384615384615385,0.138461538461538,0.25,0,0.428571428571429,0.266666666666667,0.384615384615385,0,0.375,0,0.25,0,0.333333333333333,0.307692307692308,0.222222222222222,0,0.666666666666667,0.206896551724138,0.2,0.333333333333333,0.3,0,0,0.0608695652173913,0.44,0.135135135135135,0.523809523809524,0,0.25,0.222222222222222,0.0476190476190476,0,0.1875,0.176470588235294,0.0833333333333333,0,0.1,0.25,0,0.166666666666667,0.210526315789474,0.142857142857143,0.333333333333333,0.375,0.142857142857143,0.208333333333333,0.238095238095238,0.154929577464789,0.5375,0.128205128205128,0.3,0.333333333333333,0.44,0.186046511627907,0.2,0,0.333333333333333,0.333333333333333,0,0,0.5,0,0,0.333333333333333,0
"MRPL48",0.269230769230769,0.298245614035088,0.121212121212121,0.185185185185185,0.411764705882353,0.432432432432432,0.260869565217391,0.25,0,0,0.1,1,0,0.294117647058824,0.294117647058824,0,0,0.25,0.294117647058824,0,0,0,0.5,0,0.166666666666667,0.166666666666667,0,0.222222222222222,0,0,0,0.148148148148148,0.217391304347826,0.461538461538462,0.25,0.0555555555555556,0.379310344827586,0.125,0.232558139534884,0.227272727272727,0,0.13953488372093,0.25,0.1,0.4,0.25,0,0,0.230769230769231,0.123076923076923,0,0,0.333333333333333,0.133333333333333,0.0769230769230769,0,0.0625,0,0.0833333333333333,0,0.666666666666667,0,0.277777777777778,0,0,0.206896551724138,0.4,0,0.3,0,0,0.191304347826087,0.24,0.108108108108108,0.142857142857143,0,0,0.0555555555555556,0.142857142857143,0,0.3125,0.0588235294117647,0.208333333333333,0.333333333333333,0.1,0.125,0,0.166666666666667,0.210526315789474,0,0,0.5,0.857142857142857,0.104166666666667,0.19047619047619,0.169014084507042,0.1125,0.0256410256410256,0.15,0,0.16,0.209302325581395,0.2,0,0.111111111111111,0,0.166666666666667,0,0.5,0.5,0,0,0
"NLRP7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208333333333333,0,0,0.0125,0,0,0,0,0.0232558139534884,0,0,0,0,0,0,0,0,0,0,0
"PDS5A",0.269230769230769,0.263157894736842,0.151515151515152,0.185185185185185,0.558823529411765,0.405405405405405,0.41304347826087,0.333333333333333,0,0,0,0,0,0.352941176470588,0.117647058823529,0.222222222222222,0.25,0.25,0.235294117647059,0,0.4,0.2,0.5,0,0.666666666666667,0.166666666666667,0,0.666666666666667,0,0.2,0.5,0.12962962962963,0.260869565217391,0.538461538461538,0.3125,0.277777777777778,0.413793103448276,0.75,0.186046511627907,0.181818181818182,0.5,0.209302325581395,0,0.3,0.2,0.25,1,0.260869565217391,0.384615384615385,0.123076923076923,0.0833333333333333,0,0.428571428571429,0.266666666666667,0.230769230769231,0.333333333333333,0.25,0.75,0.166666666666667,0,0.333333333333333,0.384615384615385,0.333333333333333,0.666666666666667,0.666666666666667,0.275862068965517,0.2,0.111111111111111,0.5,0.5,0,0.2,0.2,0.027027027027027,0.333333333333333,0,0.25,0.277777777777778,0.380952380952381,0.6,0.0625,0.0588235294117647,0.125,0.333333333333333,0,0.25,0,0.166666666666667,0.315789473684211,0.142857142857143,0.333333333333333,0.25,0.142857142857143,0.145833333333333,0.19047619047619,0.253521126760563,0.275,0.153846153846154,0.15,0.666666666666667,0.32,0.325581395348837,0,0,0.444444444444444,0.333333333333333,0,0.571428571428571,0.5,0,0,0.333333333333333,0
"PIPOX",0,0,0.0303030303030303,0,0,0,0,0,0,0,0,0,0,0.117647058823529,0,0.111111111111111,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0.03125,0,0.0344827586206897,0,0.0232558139534884,0.181818181818182,0,0.0465116279069767,0.25,0,0,0,0,0.0652173913043478,0.0769230769230769,0.0153846153846154,0,0,0,0,0,0,0.0625,0,0.0833333333333333,0,0,0,0.111111111111111,0,0,0.0344827586206897,0,0,0,0.5,0,0,0.12,0.0540540540540541,0,0,0,0.0555555555555556,0,0,0.0625,0.0588235294117647,0,0,0,0,0,0,0.0526315789473684,0,0,0,0,0.0625,0,0.0422535211267606,0.1,0.0512820512820513,0.1,0,0.08,0.0465116279069767,0,0,0,0,0,0,0,0,0,0,0
"POLR2B",0.692307692307692,0.596491228070175,0.393939393939394,0.518518518518518,0.5,0.459459459459459,0.5,0.416666666666667,0.333333333333333,0,0.6,1,0,0.529411764705882,0.352941176470588,0.222222222222222,0.25,0.5,0.411764705882353,0.333333333333333,0.6,0.2,0,0,0.166666666666667,0.166666666666667,0,0.555555555555556,0.5,0.6,0.5,0.314814814814815,0.304347826086957,0.615384615384615,0.53125,0.611111111111111,0.689655172413793,0.5,0.348837209302326,0.454545454545455,1,0.534883720930233,0.25,0.633333333333333,0.4,0.5,1,0.630434782608696,0.384615384615385,0.323076923076923,0.583333333333333,1,0.666666666666667,0.4,0.538461538461538,0.333333333333333,0.5,0.25,0.416666666666667,0.333333333333333,0.333333333333333,0.384615384615385,0.555555555555556,0.666666666666667,0.666666666666667,0.413793103448276,0.2,0.333333333333333,0.7,0.5,1,0.48695652173913,0.5,0.486486486486487,0.333333333333333,0,0.25,0.388888888888889,0.380952380952381,0.8,0.5,0.470588235294118,0.416666666666667,0,0.5,0.75,0.5,0.555555555555556,0.684210526315789,0.428571428571429,0.666666666666667,0.5,0.857142857142857,0.3125,0.333333333333333,0.352112676056338,0.375,0.179487179487179,0.45,0.333333333333333,0.2,0.27906976744186,0.6,0,0.333333333333333,0.333333333333333,0.333333333333333,0.285714285714286,1,0.5,0.666666666666667,0.666666666666667,0.75
"PRSS3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173913043478261,0.02,0.0405405405405405,0,0,0,0,0.0476190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.0208333333333333,0,0.028169014084507,0,0.0256410256410256,0,0,0,0.116279069767442,0,0,0,0,0,0,0,0,0,0,0
"PTPN3",0,0.0350877192982456,0.0303030303030303,0,0.0294117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0.0185185185185185,0.0434782608695652,0,0,0.0555555555555556,0.0344827586206897,0,0,0,0,0,0,0.0333333333333333,0,0,0,0.0434782608695652,0,0.0307692307692308,0.166666666666667,0,0.0952380952380952,0,0.0769230769230769,0,0,0,0,0,0,0.0769230769230769,0,0,0,0.0344827586206897,0,0,0.2,0,0,0.0434782608695652,0.07,0.0135135135135135,0,0.25,0,0,0.0476190476190476,0,0,0,0,0,0.1,0,0,0.111111111111111,0,0,0,0,0.142857142857143,0.0208333333333333,0,0,0.0125,0.0256410256410256,0,0,0.08,0.0465116279069767,0,0,0,0,0,0.142857142857143,0,0,0,0,0
"RABGEF1",0.192307692307692,0.105263157894737,0.0303030303030303,0.185185185185185,0.117647058823529,0.027027027027027,0.0869565217391304,0,0.666666666666667,0,0.1,0,0,0.117647058823529,0,0,0.3125,0,0.235294117647059,0,0.2,0.4,0.5,0,0,0,0,0.111111111111111,0,0.4,1,0,0.260869565217391,0.0769230769230769,0.0625,0,0.137931034482759,0.375,0.0465116279069767,0.0454545454545455,0,0.0465116279069767,0.5,0.0333333333333333,0.2,0.5,0,0.173913043478261,0,0.0769230769230769,0,0.333333333333333,0.333333333333333,0.266666666666667,0.230769230769231,0.333333333333333,0.0625,0.25,0.25,0.333333333333333,0.333333333333333,0.153846153846154,0.0555555555555556,0.333333333333333,0.333333333333333,0.0689655172413793,0.6,0.333333333333333,0,0,0,0.165217391304348,0.14,0.108108108108108,0.285714285714286,0,0,0.111111111111111,0.0476190476190476,0,0.3125,0.176470588235294,0.0416666666666667,0,0.1,0.25,0,0.222222222222222,0.105263157894737,0,0,0.25,0.428571428571429,0.0833333333333333,0.0476190476190476,0.23943661971831,0.2625,0.128205128205128,0.05,0.333333333333333,0.12,0.0697674418604651,0,0,0.111111111111111,0,0,0.285714285714286,0.5,0,0,0,0.25
"RSRC1",0.307692307692308,0.333333333333333,0.181818181818182,0.222222222222222,0.5,0.486486486486487,0.434782608695652,0.25,0.666666666666667,0,0.1,0,0,0.294117647058824,0.176470588235294,0.555555555555556,0.5,0.25,0.294117647058824,0.333333333333333,0,0.6,0.5,0,0.5,0,0,0.111111111111111,0,0.4,0.5,0.203703703703704,0.391304347826087,0.615384615384615,0.40625,0.388888888888889,0.413793103448276,0.375,0.232558139534884,0.227272727272727,0,0.27906976744186,0.5,0.266666666666667,0.2,0,0,0.130434782608696,0.307692307692308,0.0769230769230769,0.333333333333333,0,0.0952380952380952,0.2,0.153846153846154,0.333333333333333,0,0.25,0.166666666666667,0.333333333333333,0.333333333333333,0.307692307692308,0.111111111111111,0.333333333333333,0,0.137931034482759,0,0.111111111111111,0.2,0.5,0,0.156521739130435,0.26,0.175675675675676,0.333333333333333,0,0.5,0.277777777777778,0.0952380952380952,0.6,0.25,0.117647058823529,0.333333333333333,0.166666666666667,0.3,0.5,0,0.222222222222222,0.263157894736842,0.142857142857143,0.333333333333333,0.5,0.571428571428571,0.3125,0.285714285714286,0.183098591549296,0.3375,0.128205128205128,0.6,0.666666666666667,0.32,0.186046511627907,0,0,0.444444444444444,0.666666666666667,0.166666666666667,0.428571428571429,0,0.5,0,0.333333333333333,0.5
"SAMM50",0.461538461538462,0.228070175438596,0.151515151515152,0.296296296296296,0.411764705882353,0.405405405405405,0.347826086956522,0.416666666666667,0.666666666666667,1,0.2,0,0,0.294117647058824,0.176470588235294,0.222222222222222,0.125,0.25,0.352941176470588,0.333333333333333,0,0,1,0,0.166666666666667,0,0,0,0,0,0,0.185185185185185,0.260869565217391,0.230769230769231,0.28125,0.388888888888889,0.310344827586207,0.125,0.255813953488372,0.181818181818182,0.5,0.232558139534884,0.25,0.1,0.6,0,0,0.0434782608695652,0.0769230769230769,0.0307692307692308,0.0833333333333333,0,0.285714285714286,0.133333333333333,0.0769230769230769,0.333333333333333,0.3125,0,0.166666666666667,0,0,0.0769230769230769,0.277777777777778,0,0,0.103448275862069,0.6,0,0.3,0,0,0.295652173913043,0.26,0.148648648648649,0.19047619047619,0.25,0,0.222222222222222,0.0952380952380952,0.4,0.1875,0.294117647058824,0.708333333333333,0.333333333333333,0.3,0.375,0,0.222222222222222,0.210526315789474,0.285714285714286,0.333333333333333,0.625,0.571428571428571,0.25,0.0952380952380952,0.267605633802817,0.2875,0.256410256410256,0.25,0,0.4,0.767441860465116,0.2,0,0.111111111111111,0.333333333333333,0.166666666666667,0,0,0.5,0,0,0
"SELP",0,0.0175438596491228,0,0,0,0,0.0217391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153846153846154,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"STAG3",0.0769230769230769,0,0,0,0,0.0540540540540541,0.0217391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037037037037,0,0,0,0,0,0,0,0.0454545454545455,0,0.0232558139534884,0.25,0,0,0,0,0.0217391304347826,0,0,0,0,0,0,0,0,0,0.25,0.0833333333333333,0,0,0,0,0,0,0.0344827586206897,0,0,0,0,0,0.0260869565217391,0,0,0,0,0,0,0.0476190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140845070422535,0.0125,0,0,0,0.04,0.0465116279069767,0,0,0.111111111111111,0,0,0.142857142857143,0,0.25,0,0,0
"SYTL3",0,0,0.0303030303030303,0,0.0588235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0.0434782608695652,0,0,0,0.0344827586206897,0,0,0.0454545454545455,0,0,0,0,0,0.25,0,0.0217391304347826,0.0769230769230769,0,0,0,0,0.0666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.00869565217391304,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208333333333333,0,0,0.0375,0.0512820512820513,0,0,0.04,0.0232558139534884,0,0,0,0,0,0,0,0.25,0,0,0
"TEX2",0.0769230769230769,0.0350877192982456,0,0.0740740740740741,0.0882352941176471,0.0810810810810811,0.0217391304347826,0,0,0,0,0,0,0.117647058823529,0.0588235294117647,0,0,0,0.117647058823529,0,0,0,0,0,0,0,0,0.222222222222222,0,0.2,0,0.0555555555555556,0.173913043478261,0,0,0,0.103448275862069,0.125,0.0232558139534884,0.0909090909090909,0.5,0.0697674418604651,0,0.166666666666667,0,0,0,0.0652173913043478,0.0769230769230769,0.0615384615384615,0,0,0.19047619047619,0.0666666666666667,0.230769230769231,0.333333333333333,0.125,0,0.166666666666667,0.666666666666667,0,0.153846153846154,0.111111111111111,0,0,0.0689655172413793,0.4,0.111111111111111,0.1,0,0,0.121739130434783,0.04,0.108108108108108,0.0476190476190476,0,0,0,0.0952380952380952,0.2,0.1875,0.117647058823529,0,0.166666666666667,0,0,0,0.222222222222222,0.105263157894737,0.285714285714286,0,0.25,0.142857142857143,0.0625,0.0476190476190476,0.112676056338028,0.0625,0.0256410256410256,0,0,0,0.0232558139534884,0,0,0,0,0,0.142857142857143,0,0,0,0,0
"TMTC2",0.0384615384615385,0.0526315789473684,0.0303030303030303,0.111111111111111,0.117647058823529,0.0810810810810811,0.0652173913043478,0,0,0,0.1,0,0,0.117647058823529,0,0,0.1875,0,0.0588235294117647,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0.037037037037037,0.0434782608695652,0,0.125,0.166666666666667,0.0689655172413793,0,0.0465116279069767,0,0,0.0697674418604651,0,0.0333333333333333,0,0.25,0,0.0217391304347826,0.0769230769230769,0,0.0833333333333333,0,0.0952380952380952,0.0666666666666667,0.0769230769230769,0,0.0625,0.5,0,0,0,0.0769230769230769,0.166666666666667,0,0,0.0344827586206897,0,0.111111111111111,0.2,0,0,0.0260869565217391,0.16,0.027027027027027,0.0952380952380952,0.25,0,0.166666666666667,0.0952380952380952,0.2,0,0,0,0,0,0.125,0,0.111111111111111,0.0526315789473684,0,0,0,0.142857142857143,0.0833333333333333,0,0.0422535211267606,0.175,0.0512820512820513,0.1,0,0.2,0.0465116279069767,0,0,0,0,0,0,0,0,0.333333333333333,0,0
"TTLL5",0.0384615384615385,0.087719298245614,0.151515151515152,0,0.0882352941176471,0.162162162162162,0.0869565217391304,0.166666666666667,0,1,0.3,0,0,0.0588235294117647,0,0.111111111111111,0.125,0.25,0.176470588235294,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0925925925925926,0.0869565217391304,0.0769230769230769,0.15625,0.111111111111111,0.0344827586206897,0.125,0.0232558139534884,0.136363636363636,0,0.0697674418604651,0,0,0,0,0,0.0869565217391304,0.0769230769230769,0.0769230769230769,0,0,0.142857142857143,0.0666666666666667,0.153846153846154,0,0.0625,0.25,0,0,0,0.0769230769230769,0.166666666666667,0,0,0.137931034482759,0.2,0,0.1,0.5,1,0.0695652173913043,0.17,0.0810810810810811,0.0952380952380952,0.25,0,0.111111111111111,0.0476190476190476,0.2,0,0.117647058823529,0.125,0,0,0.25,0.25,0.111111111111111,0.105263157894737,0,0,0.25,0,0.125,0.0476190476190476,0.0563380281690141,0.2625,0.153846153846154,0.1,0.333333333333333,0.24,0.162790697674419,0,0,0.333333333333333,0,0.333333333333333,0.142857142857143,0,0.25,0.666666666666667,0.333333333333333,0.25
"VIPAS39",0.115384615384615,0.0350877192982456,0.0303030303030303,0.111111111111111,0.117647058823529,0.135135135135135,0.108695652173913,0.0833333333333333,0.333333333333333,0,0,1,0,0.176470588235294,0,0.222222222222222,0.125,0,0.117647058823529,0,0,0,0,0,0,0,0,0.111111111111111,0,0,0,0.0185185185185185,0.0434782608695652,0.230769230769231,0.09375,0.0555555555555556,0.137931034482759,0.125,0,0.0454545454545455,0,0.0930232558139535,0,0.0666666666666667,0.2,0,0,0.130434782608696,0,0.107692307692308,0,0.333333333333333,0.19047619047619,0,0.153846153846154,0,0.0625,0,0.0833333333333333,0,0,0.153846153846154,0.111111111111111,0,0,0.0344827586206897,0,0,0.3,0.5,0,0.11304347826087,0.13,0.0810810810810811,0.0476190476190476,0,0.25,0.0555555555555556,0,0.2,0,0,0.125,0,0.2,0.375,0,0,0.0526315789473684,0,0.333333333333333,0.25,0.285714285714286,0.0833333333333333,0.0952380952380952,0.0563380281690141,0.1125,0.0256410256410256,0,0,0.16,0.0930232558139535,0,0,0.222222222222222,0,0.166666666666667,0,0,0,0,0,0
"ZNF354A",0.0769230769230769,0.0350877192982456,0,0.0740740740740741,0.0882352941176471,0.0810810810810811,0.0652173913043478,0.0833333333333333,0,0,0,0,0,0,0.0588235294117647,0,0.0625,0,0,0,0,0,0,0,0.166666666666667,0,0,0.111111111111111,0,0.2,0,0.0555555555555556,0,0.153846153846154,0.03125,0.111111111111111,0.0689655172413793,0.25,0.0232558139534884,0.227272727272727,0,0.0465116279069767,0,0.0666666666666667,0,0,0,0.217391304347826,0.0769230769230769,0.123076923076923,0,0,0.142857142857143,0.133333333333333,0.0769230769230769,0,0,0.25,0.0833333333333333,0.333333333333333,0.333333333333333,0.153846153846154,0.166666666666667,0,0,0.103448275862069,0.2,0.222222222222222,0.2,0,0,0.0434782608695652,0.06,0.0540540540540541,0,0,0.25,0,0,0.6,0,0.0588235294117647,0.0416666666666667,0,0,0.125,0,0,0.105263157894737,0.142857142857143,0,0,0.142857142857143,0.0208333333333333,0,0.0985915492957746,0.1,0.0256410256410256,0,0.333333333333333,0.08,0.13953488372093,0,0,0.111111111111111,0.333333333333333,0.166666666666667,0,0,0,0.333333333333333,0,0
"TOMM70A",0.269230769230769,0.192982456140351,0.212121212121212,0.148148148148148,0.235294117647059,0.27027027027027,0.152173913043478,0.25,0.333333333333333,0,0.2,1,0,0.235294117647059,0,0.222222222222222,0.1875,0,0.411764705882353,0.5,0.4,0.2,0,0,0.333333333333333,0.166666666666667,0,0.222222222222222,0,0.8,0.5,0.111111111111111,0.391304347826087,0.153846153846154,0.125,0.111111111111111,0.310344827586207,0.375,0.0697674418604651,0.181818181818182,0,0.186046511627907,0,0.166666666666667,0.2,0.5,1,0.217391304347826,0.461538461538462,0.246153846153846,0.25,0.333333333333333,0.428571428571429,0.4,0.384615384615385,0,0.375,0.25,0.0833333333333333,0,0,0.153846153846154,0.388888888888889,0.333333333333333,0.333333333333333,0.172413793103448,0.4,0.222222222222222,0.6,0,0,0.130434782608696,0.2,0.243243243243243,0.19047619047619,0,0,0.222222222222222,0.238095238095238,0,0.3125,0.176470588235294,0.125,0.166666666666667,0.3,0.125,0,0.388888888888889,0.263157894736842,0.142857142857143,0.333333333333333,0.625,0.714285714285714,0.229166666666667,0.19047619047619,0.183098591549296,0.1625,0.0769230769230769,0.1,0.333333333333333,0.16,0.162790697674419,0.2,0,0.333333333333333,0,0,0.142857142857143,0,0.25,0.333333333333333,0.333333333333333,0
